keyword,freq_2018
efficient,48
post,48
open,48
appearance,48
prevalence,48
relatively,48
Thus,48
According,48
methodology,48
damage,48
limit,48
improvement,48
pathways,48
co,48
remains,48
along,48
make,48
agents,48
valuable,48
final,48
identification,47
Application,47
egg,47
profile,47
recommended,47
although,47
concerns,47
together,47
global,47
achieved,47
science,47
IR,47
experience,47
availability,47
aspects,47
meal,46
CONCLUSION,46
chromatography,46
When,46
frying,46
wide,46
tests,46
describe,46
TPC,46
fertilizer,46
expressed,46
play,46
program,46
matrix,46
tool,46
aims,46
having,46
pathway,45
sex,45
generated,45
traits,45
sites,45
language,45
salt,45
freeze,45
biosynthesis,45
six,45
occurred,45
beverage,45
conservation,45
programs,45
choice,45
contamination,45
previous,45
gut,45
agriculture,44
supply,44
problems,44
interventions,44
measurement,44
making,44
purpose,44
goal,44
coli,44
State,44
ultrasonic,44
above,44
access,44
condition,44
anti,43
mm,43
pp,43
fed,43
h,43
expected,43
patient,43
black,43
dry,43
network,43
home,43
Among,43
migration,43
determination,43
pattern,43
leaf,43
toward,43
indicating,43
serum,43
analysed,43
comprehensive,43
require,43
simple,43
antimicrobial,43
phenolics,42
films,42
interviews,42
unique,42
learning,42
incentives,42
trials,42
bacterial,42
iron,42
must,42
allergy,42
lettuce,42
AM,42
quantitative,42
amino,42
recorded,42
statistical,42
estimate,42
mediated,42
standard,42
light,42
polyphenols,42
microorganisms,42
uptake,42
grown,42
Se,42
unlikely,42
others,42
supporting,42
tomatoes,42
dose,41
After,41
metabolic,41
producing,41
little,41
oils,41
mixed,41
structures,41
nitrogen,41
varied,41
Abstract,41
New,41
Hence,41
presents,41
land,41
trend,41
commonly,41
reliable,41
subjects,41
female,41
supported,41
oxidative,41
c,41
published,41
intensity,41
authority,41
central,41
lack,41
efforts,40
ISBN,40
insect,40
applicant,40
infants,40
acceptability,40
bread,40
carotenoid,40
glucose,40
Finally,40
allergic,40
Europe,40
pathogenic,40
means,40
variable,40
unknown,40
flavor,40
rather,40
positively,40
eat,40
political,40
correlation,40
viscosity,40
behaviors,40
textural,40
modified,40
Additionally,40
flavonoids,40
structural,40
masticatory,40
school,39
networks,39
old,39
particles,39
absorption,39
theory,39
stages,39
V,39
colour,39
insights,39
behaviour,39
training,39
step,39
UK,39
peer,39
account,39
therapeutic,39
polyphenol,39
accumulation,39
trees,39
nuclear,39
losses,39
certain,39
correlated,39
log,39
Study,39
increasingly,39
sensitive,39
Total,39
calcium,39
worldwide,39
v,39
wall,39
blood,39
beneficial,39
distinct,39
outcome,39
ascorbic,39
acceptable,39
dynamics,38
soils,38
pollen,38
full,38
men,38
cycles,38
include,38
spatial,38
focused,38
effectively,38
predict,38
derive,38
urban,38
composite,38
gas,38
expansion,38
Chinese,38
impacts,38
rapid,38
success,38
explore,38
substances,38
inactivation,38
implementation,38
enriched,38
testing,38
hr,38
successfully,38
chloride,38
mechanical,38
preferred,38
chronic,38
prevent,38
reaction,37
explored,37
layer,37
Three,37
mothers,37
relationships,37
reached,37
week,37
prior,37
obtain,37
questions,37
developmental,37
industries,37
hydrolysis,37
phase,37
shape,37
Two,37
fish,37
showing,37
synthetic,37
digestion,37
They,37
By,37
explain,37
situ,37
address,37
force,37
cold,37
inhibited,37
families,37
With,36
maternal,36
aged,36
problem,36
follow,36
international,36
compare,36
categories,36
preparation,36
abundance,36
relation,36
achieve,36
quantification,36
Despite,36
mostly,36
oxidation,36
influenced,36
offspring,36
irrigation,36
orange,36
difficult,36
points,36
metabolism,36
High,36
recently,36
regression,36
chitosan,36
binding,36
below,36
snacks,36
meals,36
investigation,36
promote,36
older,36
origin,36
party,36
delivery,36
represent,36
II,36
winter,36
last,36
integrated,36
right,35
child,35
larger,35
microstructure,35
nature,35
pumpkin,35
example,35
criteria,35
white,35
reviewed,35
peel,35
chips,35
reward,35
inflammatory,35
ingredient,35
dehydration,35
meet,35
ratios,35
Salmonella,35
site,35
linked,35
HA,35
poor,35
Both,35
laboratory,35
subsequent,35
competition,35
vivo,35
UV,35
safe,35
themselves,35
involving,35
respect,35
resource,35
questionnaire,35
volume,34
argue,34
optimization,34
th,34
National,34
gluten,34
vitamins,34
selective,34
income,34
FODMAP,34
antioxidants,34
take,34
identity,34
CFU,34
serve,34
protection,34
firmness,34
necessary,34
physiological,34
Participants,34
ozone,34
assays,34
rise,34
invasive,34
culture,34
maintain,34
pain,34
largely,34
designed,34
medical,34
eight,34
taken,34
contained,34
past,34
qualitative,34
Objective,33
fermented,33
policies,33
immune,33
perception,33
morphological,33
climate,33
protective,33
household,33
allow,33
offer,33
frequently,33
shrinkage,33
challenging,33
given,33
PPO,33
theoretical,33
task,33
remained,33
parents,33
occur,33
formulation,33
reports,33
benefit,33
representative,33
exposed,33
oxygen,33
view,33
varieties,33
services,33
rehydration,33
stored,33
barrier,33
leading,33
skin,33
matter,33
consider,33
smaller,33
U,33
season,33
insects,33
percentage,33
numbers,33
microscopy,33
synthesis,33
predicted,33
managers,33
toxicity,32
government,32
project,32
strongly,32
procedure,32
inhibition,32
cooked,32
dryer,32
Most,32
longer,32
discuss,32
LOQ,32
successful,32
Further,32
captive,32
negatively,32
solvent,32
degree,32
emissions,32
microbiota,32
compliance,32
reporting,32
except,32
dough,32
underlying,32
dynamic,32
integration,32
extent,32
real,32
varying,32
price,32
seven,32
requirements,32
independent,31
measure,31
beta,31
therapy,31
adequate,31
extrusion,31
approximately,31
soup,31
Ca,31
cheese,31
aid,31
sector,31
towards,31
until,31
country,31
cognitive,31
class,31
addressed,31
environments,31
metabolites,31
employed,31
pomegranate,31
regional,31
overview,31
sprite,31
reactions,31
cellular,31
qualities,31
introduced,31
now,31
spectrometry,31
topic,31
implemented,31
profiles,31
roles,31
category,31
transport,31
ready,31
throughout,31
Fusarium,31
affects,31
utilized,31
ecological,31
germination,31
enrichment,31
soft,31
gel,31
requires,31
responsible,31
contaminated,31
far,30
coating,30
medium,30
removal,30
yet,30
optimize,30
normal,30
risks,30
principal,30
spectrum,30
alone,30
RNA,30
effectiveness,30
consistent,30
Data,30
promoting,30
Compared,30
onion,30
South,30
English,30
basic,30
rot,30
Adequate,30
researchers,30
living,30
weed,30
radical,30
concern,30
markets,30
bean,30
lines,30
l,30
indicates,30
mushroom,30
pectin,30
More,29
internal,29
scores,29
contributed,29
question,29
incorporation,29
ITS,29
pepper,29
carbohydrates,29
PEF,29
considering,29
spinach,29
examines,29
depending,29
detailed,29
events,29
fungus,29
peroxidase,29
micronutrient,29
effort,29
associations,29
Cd,29
practical,29
modeling,29
challenge,29
severe,29
University,29
fermentation,29
freezing,29
During,29
measurements,29
viable,29
quantify,29
numerous,29
coefficient,29
artificial,29
advantages,29
understood,29
blanching,29
heart,29
Research,29
rotational,29
subjected,29
apples,29
typical,29
flow,29
SD,29
ensure,29
decision,29
biomass,29
significance,29
calculated,29
directly,29
inflammation,29
month,28
continuous,28
farming,28
Experiment,28
label,28
tools,28
Ag,28
NMR,28
kiwifruit,28
changed,28
Some,28
humans,28
consuming,28
ways,28
AMF,28
leafy,28
inclusion,28
place,28
score,28
evolution,28
complete,28
targeted,28
Findings,28
defined,28
lycopene,28
parts,28
powders,28
imaging,28
upon,28
contact,28
solutions,28
trial,28
length,28
randomized,28
anthocyanins,28
oxidase,28
rapporteur,28
driven,28
sexual,28
contain,28
generate,28
objects,28
Dietary,28
mycorrhizal,28
activation,28
contribution,27
document,27
side,27
gender,27
fields,27
conflicts,27
Arabidopsis,27
IgE,27
farmers,27
disorder,27
private,27
subject,27
qPCR,27
On,27
causes,27
maize,27
chicken,27
fly,27
textures,27
potatoes,27
snack,27
anthocyanin,27
apparent,27
flavonoid,27
highlights,27
Also,27
near,27
Weight,27
membrane,27
namely,27
acute,27
median,27
grass,27
variability,27
OR,27
sequence,27
cultural,27
us,27
convective,27
X,27
symbiosis,27
facilitate,27
gaps,27
compound,27
breast,27
Australia,27
adolescents,27
electron,27
trade,27
majority,27
peroxide,27
off,27
become,27
broccoli,27
focuses,27
landscape,26
antifungal,26
database,26
sequencing,26
semi,26
teeth,26
leads,26
sectional,26
Because,26
hypothesis,26
furocoumarin,26
experiences,26
collection,26
greatest,26
From,26
seen,26
organizations,26
spread,26
usually,26
excellent,26
easy,26
Alternaria,26
communication,26
Children,26
another,26
strain,26
accuracy,26
institutional,26
graminearum,26
ranged,26
osmotic,26
substantial,26
additive,26
awareness,26
electric,26
decades,26
minerals,26
signaling,26
ecosystem,26
susceptibility,26
affecting,26
extracted,26
genus,26
annual,26
establish,26
software,26
livestock,26
conclusion,26
changing,26
moderate,26
alternatives,26
guidelines,26
grains,26
baseline,26
opportunities,26
genome,26
ones,26
sugars,26
depth,26
clear,26
foodborne,26
Panel,26
transformation,26
targets,26
deficiency,26
prey,26
tree,25
unclear,25
specifically,25
governance,25
resistant,25
ha,25
film,25
scales,25
CO,25
acidity,25
conflict,25
equivalent,25
authors,25
solubility,25
setting,25
optimum,25
rapidly,25
parties,25
PC,25
Press,25
Significance,25
act,25
experienced,25
innovative,25
J,25
listed,25
complementary,25
forest,25
robust,25
assay,25
peak,25
states,25
irradiation,25
indicative,25
proportion,25
repeated,25
fast,25
property,25
banana,25
duration,25
own,25
millet,25
perceptions,25
elements,25
Fresh,25
hand,25
skills,25
occurs,24
error,24
Lactobacillus,24
transition,24
oxide,24
pasta,24
mineral,24
stimuli,24
analyze,24
reduces,24
variations,24
strength,24
ground,24
reviews,24
ranging,24
drug,24
pretreatments,24
includes,24
cultivar,24
linear,24
regardless,24
odor,24
larvae,24
shear,24
stakeholders,24
security,24
reproductive,24
soybean,24
diagnostic,24
adaptation,24
constant,24
dogs,24
versus,24
images,24
extended,24
gum,24
Listeria,24
mortality,24
chlorophyll,24
later,24
Several,24
scanning,24
grapes,24
thin,24
sampling,24
ml,24
reproduction,24
PCR,24
gain,24
adverse,24
relevance,24
morphology,24
workers,24
carbohydrate,24
perspective,24
despite,24
nursing,24
standards,24
emergence,24
almost,24
generation,24
ginger,24
extensive,24
colorants,24
Twenty,24
predator,24
why,24
attitudes,24
inoculation,24
parasite,23
crucial,23
objectives,23
appear,23
minimum,23
cover,23
discusses,23
habitat,23
gastrointestinal,23
spectroscopy,23
principles,23
line,23
EOs,23
shared,23
rheological,23
represents,23
Of,23
reach,23
regular,23
viability,23
here,23
ion,23
HPP,23
counts,23
plus,23
Pb,23
authorisations,23
labels,23
inhibitory,23
magnetic,23
half,23
allowed,23
observations,23
discrimination,23
volatile,23
missing,23
transmission,23
domestic,23
popular,23
intended,23
participation,23
instrumental,23
monocytogenes,23
exhibit,23
behavioral,23
SB,23
periods,23
jujube,23
elevated,23
liver,23
online,23
firms,23
randomly,23
mastication,23
SE,23
fully,23
sizes,23
antibacterial,23
institutions,23
First,23
issue,23
contrast,23
Information,23
panel,23
cucumber,23
decreasing,23
confidence,23
phytochemicals,23
birch,23
wash,23
beverages,23
comparing,23
probiotic,23
superior,23
plays,23
altered,23
describes,23
completely,23
healthier,23
markers,23
cardiovascular,22
yellow,22
modification,22
actual,22
create,22
visual,22
interests,22
Escherichia,22
postharvest,22
introduction,22
modern,22
mutant,22
cherry,22
smoking,22
diffusion,22
fundamental,22
maintained,22
neural,22
unit,22
empirical,22
personal,22
contexts,22
typically,22
sorghum,22
bioavailability,22
taking,22
gap,22
tea,22
overweight,22
created,22
balance,22
external,22
causing,22
barriers,22
explores,22
toxicological,22
mixture,22
welfare,22
World,22
blend,22
enhancing,22
estimates,22
potassium,22
nm,22
trends,22
defence,22
working,22
limits,22
pulp,22
law,22
controlling,22
every,22
Western,22
mode,22
PP,22
browning,22
France,22
domain,22
dairy,22
choices,22
affective,22
receptor,22
divided,22
puree,22
overcome,22
sp,22
childhood,22
remain,22
cholesterol,22
improvements,22
kinetic,22
biology,22
consisting,21
optimized,21
calorie,21
highlight,21
tolerance,21
comparable,21
citrus,21
purees,21
enhancement,21
intakes,21
serving,21
fold,21
completed,21
detect,21
date,21
incorporated,21
widespread,21
fructose,21
guidance,21
phenomenon,21
formed,21
yields,21
microbiome,21
nitrate,21
infant,21
double,21
directed,21
Applications,21
programmes,21
signalling,21
decline,21
absence,21
called,21
Fe,21
pasteurization,21
coupled,21
nine,21
option,21
occurring,21
organisms,21
game,21
exercise,21
t,21
characterization,21
recognition,21
closely,21
differential,21
burden,21
space,21
olive,21
propose,21
goals,21
hosts,21
saliva,21
DPPH,21
media,21
behaviours,21
colonization,21
OD,21
American,21
contains,21
bone,21
NO,21
maintaining,21
technical,21
prevention,21
virulence,21
solar,21
myricetin,21
incidence,21
applicable,21
residents,21
fibre,21
seasonal,21
peptide,21
sensorial,21
comparative,21
ED,21
package,21
assigned,21
easily,21
combinations,21
prediction,21
km,21
engagement,21
supplementation,21
humidity,21
elderly,21
Studies,21
inoculated,21
concepts,21
Due,21
asked,21
series,21
quantity,20
fall,20
shoot,20
kinase,20
mol,20
matrices,20
possibility,20
habits,20
resonance,20
focusing,20
MVD,20
simulation,20
spring,20
greatly,20
speed,20
Apiaceae,20
progress,20
schools,20
MSG,20
descriptive,20
crayfish,20
late,20
joint,20
induce,20
engineering,20
options,20
argues,20
Besides,20
fit,20
incorporating,20
aqueous,20
wine,20
cake,20
mild,20
face,20
Germany,20
recognized,20
percentile,20
purposes,20
micronutrients,20
Russia,20
deep,20
rural,20
business,20
dominant,20
ultimately,20
description,20
authorities,20
microbiological,20
proliferation,20
sharing,20
molecules,20
tract,20
ER,20
cooperative,20
spoilage,20
Z,20
Japan,20
ideas,20
measuring,20
top,20
defects,20
nanoparticles,20
object,20
thinking,20
Y,20
lifestyle,20
beans,20
tissues,20
trans,20
complexity,20
peptides,20
reading,20
smoothies,20
intervals,20
fitness,20
Korea,20
corresponding,20
retained,20
original,20
Many,20
fortified,20
aroma,20
salts,20
adopted,20
substrate,20
plots,20
interval,20
zinc,20
starting,20
grain,20
RHDV,20
inform,20
considers,20
strategic,19
satisfaction,19
pathogenicity,19
habitats,19
Canada,19
classification,19
inorganic,19
perform,19
sequences,19
society,19
Concerns,19
structured,19
thickness,19
enzymatic,19
motivation,19
kJ,19
parasites,19
decisions,19
itself,19
feasible,19
creation,19
severity,19
earlier,19
preserve,19
lightning,19
lives,19
offers,19
scientists,19
observation,19
output,19
southern,19
acquisition,19
list,19
beyond,19
diabetes,19
conclude,19
Brassica,19
proposal,19
kept,19
Development,19
CT,19
involvement,19
quince,19
Mean,19
assessing,19
SR,19
distributed,19
enable,19
helpful,19
Recent,19
odds,19
friendly,19
newly,19
reveal,19
aureus,19
planting,19
his,19
persistence,19
updated,19
aggressive,19
percent,19
faster,19
released,19
diagnosis,19
desirable,19
identifying,19
ongoing,19
sampled,19
articles,19
socioeconomic,19
prospects,19
pests,18
position,18
alter,18
steam,18
creative,18
input,18
Four,18
intensive,18
already,18
cultivated,18
deficiencies,18
nonthermal,18
medicine,18
methyl,18
cultivation,18
panelists,18
cakes,18
representing,18
CA,18
Japanese,18
RSM,18
specimens,18
validation,18
OIT,18
var,18
recruited,18
AG,18
bolus,18
scope,18
predicting,18
chosen,18
scavenging,18
Drying,18
Mediterranean,18
staff,18
FC,18
multi,18
conceptual,18
participated,18
regulated,18
exchange,18
databases,18
influencing,18
blight,18
North,18
If,18
hard,18
AD,18
core,18
nutritious,18
hazelnut,18
situation,18
seedlings,18
ii,18
indices,18
service,18
definition,18
settings,18
Russian,18
Kingdom,18
cultures,18
biocontrol,18
statistically,18
utilization,18
re,18
dental,18
mixtures,18
rated,18
TiO,18
kcal,18
Management,18
Other,18
replacement,18
adoption,18
avoid,18
salad,18
HR,18
Q,18
MP,18
allocation,18
minor,18
official,18
differ,18
quantified,18
characterize,18
sound,18
asthma,18
version,18
fertility,18
Control,18
biochemical,18
death,18
lesions,18
down,18
incentive,18
Overweight,18
blue,17
adherence,17
considerable,17
sugarcane,17
dimensional,17
Impact,17
allows,17
AR,17
location,17
abundant,17
solids,17
attributed,17
cumulative,17
cluster,17
outbreaks,17
predation,17
facing,17
plan,17
partially,17
x,17
portion,17
mid,17
depends,17
tracking,17
belonging,17
trait,17
synthase,17
ambient,17
putative,17
organization,17
special,17
tasks,17
African,17
clearly,17
producers,17
highlighted,17
maintenance,17
activated,17
avoidance,17
ToM,17
luteolin,17
byproducts,17
HPLC,17
themes,17
birth,17
manufacturing,17
deviation,17
investigates,17
prices,17
actions,17
spray,17
teaching,17
planning,17
powerful,17
infections,17
limitations,17
harvest,17
supplemented,17
born,17
aspect,17
shorter,17
fitted,17
salads,17
pro,17
extremely,17
documented,17
tortillas,17
gives,17
sterilization,17
capital,17
ng,17
memory,17
mutants,17
demonstrates,17
marketing,17
threshold,17
suppliers,17
bp,17
makes,17
CD,17
functionality,17
regulate,17
though,17
vocabulary,17
middle,17
investigations,17
legal,17
syndrome,17
California,17
protocol,17
RT,17
thereby,17
goods,17
susceptible,17
feature,17
hospital,17
Yet,17
implant,17
RS,17
quantities,17
accurate,17
farm,17
administered,17
Since,17
Core,17
cohort,17
households,17
infrastructure,17
agro,17
differentiation,17
heterogeneous,17
signal,17
independently,17
Bacillus,17
ray,17
interesting,17
thymol,17
cycle,17
standardized,17
procedures,17
extruded,17
EO,17
course,17
untreated,17
alginate,17
pretreated,17
amplitude,17
just,17
kDa,17
search,17
phenotype,17
mating,17
substantially,17
ethanol,17
adding,16
simulated,16
combining,16
UCVD,16
regard,16
becoming,16
historical,16
chains,16
variance,16
r,16
hydration,16
Zn,16
greenhouse,16
Specifically,16
displayed,16
Rhizophagus,16
mobility,16
weekly,16
share,16
proven,16
square,16
city,16
characteristic,16
MW,16
electrode,16
Wiley,16
categorized,16
phytochemical,16
TP,16
extend,16
assist,16
soy,16
pharmaceutical,16
Plant,16
AA,16
advanced,16
cadmium,16
engage,16
HAD,16
CH,16
biofilm,16
domains,16
atopic,16
responding,16
organizational,16
deterioration,16
movement,16
possess,16
cabbage,16
uniform,16
conversion,16
FRAP,16
close,16
emerged,16
flours,16
muscle,16
informal,16
gout,16
her,16
biochar,16
timing,16
insight,16
purified,16
exist,16
screening,16
regulations,16
always,16
rabbit,16
pathogenesis,16
examples,16
convenience,16
ranges,16
threat,16
variants,16
possibly,16
exclusion,16
ice,16
mice,16
hundred,16
mixing,16
reductions,16
swelling,16
multivariate,16
EN,16
disorders,16
dye,16
platform,16
consensus,16
monkeys,16
surfaces,16
located,16
contributions,16
crickets,16
parent,16
hybrids,16
determining,16
prepare,16
considerably,16
guide,16
pregnancy,16
contributes,16
slightly,16
PME,16
candidate,16
met,16
glucoside,16
addressing,16
difficulties,16
reactive,16
simultaneously,16
PI,16
zones,16
apply,16
call,16
dementia,16
metal,16
recovered,16
MPa,16
metabolite,16
rats,16
adjusted,16
diffusivity,16
partner,15
impairment,15
God,15
Asia,15
accumulated,15
conserved,15
reveals,15
formal,15
apricots,15
inside,15
actors,15
Future,15
get,15
fewer,15
RW,15
evaluating,15
likelihood,15
style,15
synergistic,15
bran,15
biosolids,15
