keyword,freq_2016
increasing,106
long,105
four,105
chemical,105
key,105
suggest,105
practices,105
would,104
positive,104
strategies,104
B,103
dried,103
E,103
result,102
characteristics,102
energy,102
proposed,102
without,102
stability,101
whether,101
support,101
early,101
evaluate,101
cell,99
capacity,99
H,99
public,99
extraction,98
large,98
developed,98
gene,98
better,98
MRL,97
economic,97
like,97
less,97
areas,96
maximum,96
Methods,96
conducted,96
parameters,96
studied,96
models,96
essential,96
countries,95
reduction,95
future,95
residues,95
literature,95
I,94
provides,94
ability,94
often,94
phenolic,94
greater,94
behavior,94
derived,94
fat,93
produced,93
presented,93
affected,93
improved,92
expression,92
organic,92
composition,92
evaluation,91
diseases,91
loss,91
period,91
main,90
activities,90
term,90
mass,90
leaves,90
benefits,90
included,89
framework,89
case,89
vs,88
design,88
There,88
responses,88
host,88
alternative,88
pH,88
days,87
year,87
understanding,86
texture,86
regulatory,86
crop,86
populations,86
adults,86
Regulation,86
examined,86
agricultural,86
need,85
tested,85
feeding,85
established,85
Society,85
produce,85
known,84
genetic,84
seed,84
environmental,84
revealed,84
limited,84
moisture,84
who,83
aim,83
nutrition,83
cells,83
proteins,83
however,83
same,83
reduce,82
across,82
safety,82
cancer,82
global,82
F,82
Our,82
carrots,81
source,81
temperatures,81
months,81
carotenoids,81
performed,81
any,81
genes,80
Chemical,80
recent,80
m,80
traditional,80
strains,80
light,80
microbial,80
industry,79
indicated,79
market,79
tests,79
intervention,79
day,79
substance,79
pressure,79
mechanisms,79
nutritional,79
following,79
because,79
thermal,79
participants,78
clinical,78
assess,78
wild,78
common,78
affect,78
efficiency,78
attributes,78
power,78
sample,78
For,78
individual,78
Member,77
novel,77
containing,77
functional,77
likely,77
rich,77
root,76
n,76
EC,76
identify,76
extracts,76
them,76
free,75
caused,75
body,75
ratio,75
assessed,75
carried,75
treated,74
resulted,74
surface,74
selection,74
isolates,74
O,74
relationship,73
commercial,73
very,73
added,73
vitro,73
provided,73
residue,73
determined,73
possible,73
whereas,72
sources,72
good,72
presence,72
highly,72
analyses,72
Although,72
if,72
investigate,72
scale,72
bacteria,71
especially,71
Industry,71
As,71
self,71
red,71
Based,71
conventional,71
before,70
i,70
collected,70
best,70
animal,70
size,70
extract,70
symptoms,70
so,70
critical,70
Conclusions,69
China,69
induced,69
existing,69
environment,69
RESULTS,69
variation,69
types,69
eating,68
bioactive,68
structure,68
biological,68
context,68
function,67
multiple,67
potato,67
education,67
demonstrated,67
mixed,67
relative,67
Applications,67
material,67
BACKGROUND,67
therefore,67
even,67
combination,67
single,66
rates,66
black,66
Article,66
per,66
components,66
contents,66
initial,66
discussed,66
physical,66
do,66
Wiley,66
women,66
five,65
area,65
regarding,65
overall,65
R,65
yield,65
feed,65
cost,65
times,65
combined,64
still,64
cross,64
might,64
complex,64
small,64
mean,64
involved,64
particular,64
general,64
growing,63
target,63
processed,63
then,63
set,63
students,63
child,63
local,63
report,62
fields,62
Therefore,62
either,62
determine,62
amount,62
challenges,62
shown,62
theory,62
Food,62
currently,62
political,62
h,61
regulation,61
anthocyanins,61
microwave,61
focus,61
distribution,61
States,61
MRLs,61
waste,61
materials,61
association,61
useful,61
detected,61
resistant,60
factor,60
techniques,60
behaviour,60
indicate,60
what,60
measures,60
post,60
efficacy,60
little,60
patterns,59
measured,59
vitamin,59
shelf,59
State,59
animals,59
followed,59
culture,59
decrease,59
uses,59
nutrient,59
care,58
develop,58
made,58
short,58
infection,58
chewing,58
frequency,58
conclusions,58
beverages,58
technologies,58
particularly,58
approaches,58
interest,58
diets,58
consideration,58
juices,57
making,57
consumed,57
cases,57
phase,57
technology,57
appropriate,57
pest,57
pesticide,57
diversity,57
pathogen,57
K,57
negative,56
anthocyanin,56
seeds,56
variety,56
terms,56
IgE,56
help,56
received,56
described,56
practice,56
hot,56
although,55
strategy,55
promote,55
interactions,55
Using,55
thus,55
choice,55
nature,55
Pb,55
part,55
stress,54
oral,54
world,54
needed,54
co,54
suggests,54
wide,54
objective,54
region,54
relevant,54
CONCLUSION,54
widely,53
security,53
examine,53
experience,53
carotene,53
flavor,53
include,53
reference,53
uptake,53
according,53
Moreover,53
solution,53
Background,53
colour,53
experimental,53
isolated,53
fish,53
molecular,53
analyzed,53
frying,53
via,52
experiments,52
pre,52
meat,52
antimicrobial,52
sensitive,52
Here,52
individuals,52
reducing,52
access,52
basis,52
poor,52
mL,52
exhibited,51
mainly,51
DNA,51
shows,51
lead,51
M,50
Commission,50
packaging,50
optimal,50
young,50
accordance,50
CI,50
retention,50
sugar,50
final,50
policies,50
dry,50
taste,49
attention,49
According,49
powder,49
issues,49
sufficient,49
developing,49
onion,49
South,49
dependent,49
suitable,49
since,49
ingredients,49
peer,49
much,49
leaf,48
pathogens,48
formation,48
regions,48
international,48
lack,48
liquid,48
second,48
survival,48
density,48
make,47
An,47
improvement,47
inactivation,47
least,47
While,47
successfully,47
form,47
losses,47
flow,47
selected,47
able,47
play,47
All,47
raw,47
learning,47
MS,47
increases,47
tomato,47
implications,47
acids,47
tool,47
extent,47
tissue,46
average,46
aspects,46
suggesting,46
direct,46
aged,46
analytical,46
rather,46
allergy,46
comparison,46
After,46
index,46
intensity,46
characterized,46
providing,46
purpose,45
understand,45
protection,45
Overall,45
difference,45
along,45
end,45
corn,45
discuss,45
stable,45
green,45
mediated,45
larger,45
land,45
slices,45
decision,45
condition,45
led,45
people,45
aimed,45
trade,44
history,44
outcomes,44
scientific,44
gas,44
explore,44
enhanced,44
preservation,44
way,44
fiber,44
community,44
recommendations,44
efficient,44
rice,44
national,44
survey,44
contrast,44
find,44
laboratory,44
contribute,44
reviewed,44
glucose,43
six,43
together,43
identification,43
carotenoid,43
With,43
wheat,43
importance,43
profile,43
influenced,43
chronic,43
towards,43
promising,43
vacuum,43
full,43
carbon,43
solid,43
previous,43
program,43
resulting,43
detection,42
primary,42
scores,42
nutrients,42
demonstrate,42
United,42
effectiveness,42
subjects,42
does,42
having,42
states,42
Ltd,42
severe,42
interaction,42
peel,42
roots,42
enzymes,42
sweet,42
quantitative,42
focused,42
preference,41
confirmed,41
American,41
structural,41
spp,41
around,41
starch,41
pretreatment,41
Conclusion,41
fibre,41
lowest,41
enzyme,41
reactions,41
score,41
preferences,41
generally,41
prepared,41
problems,41
urban,41
must,41
controlled,41
availability,41
John,41
bacterial,40
effectively,40
soils,40
New,40
testing,40
country,40
interviews,40
cognitive,40
given,40
metabolism,40
weeks,40
family,40
few,40
strong,40
suggested,40
estimated,40
humans,40
allergic,40
old,39
pathway,39
daily,39
agent,39
fermentation,39
toxicity,39
activation,39
potentially,39
sodium,39
physicochemical,39
reliable,39
necessary,39
obesity,39
medium,39
occurrence,39
point,39
cm,39
perceived,39
blood,39
climate,39
resources,39
success,39
describe,39
submitted,39
action,39
address,39
points,39
Ca,39
Furthermore,39
standard,39
whole,39
enhance,39
commonly,38
cooking,38
evaluating,38
infrared,38
Thus,38
drug,38
component,38
Sons,38
pattern,38
freeze,38
chromatography,38
week,38
emerging,38
empirical,38
contaminated,38
soft,38
US,38
others,38
forms,38
independent,38
transfer,38
increasingly,38
achieved,38
U,38
proposals,38
cause,37
Salmonella,37
expected,37
edible,37
older,37
hybrid,37
trend,37
unique,37
unlikely,37
CO,37
amounts,37
V,37
prevent,37
analysed,37
efforts,37
recently,37
grain,37
status,37
oils,37
concerns,37
soluble,37
During,37
criteria,37
experiment,37
improving,37
volume,37
anti,36
aims,36
trials,36
offer,36
simple,36
perception,36
modified,36
below,36
dose,36
safe,36
Chinese,36
concludes,36
toward,36
beneficial,36
correlated,36
Panel,36
eat,36
science,36
correlation,36
oxidative,36
central,36
II,36
technique,36
coli,36
PCR,36
mutant,36
apple,36
browning,36
Europe,35
government,35
W,35
spectrometry,35
achieve,35
grown,35
sensitivity,35
law,35
metabolites,35
heat,35
tolerance,35
school,35
challenge,35
serum,35
electric,35
workers,35
vivo,35
ground,35
chain,35
mortality,35
North,35
cut,35
r,35
cultivars,35
incidence,35
functions,34
network,34
tissues,34
mechanism,34
modify,34
By,34
remained,34
interventions,34
participation,34
diverse,34
core,34
cold,34
great,34
remain,34
agents,34
herbicide,34
viscosity,34
indicating,34
orange,34
Inc,34
adult,34
questions,34
kinetics,34
Among,34
pasta,34
male,34
baseline,34
coffee,34
ascorbic,33
mixture,33
enforcement,33
task,33
When,33
b,33
nuclear,33
gender,33
site,33
sensitization,33
shape,33
price,33
maintain,33
become,33
concluded,33
supported,33
Two,33
yeast,33
females,33
Copyright,33
occur,33
proportion,33
seen,33
implementation,33
nitrate,33
distinct,33
flavonoids,33
reached,33
allergens,33
prior,33
flour,33
events,33
biomass,33
clear,33
upon,33
plasma,33
fungal,33
theoretical,33
diabetes,32
white,32
traits,32
comprehensive,32
items,32
risks,32
ensure,32
One,32
At,32
polyphenols,32
introduced,32
susceptible,32
relationships,32
varieties,32
extracted,32
sequences,32
c,32
milk,32
binding,32
representative,32
contained,32
limit,32
programs,32
except,32
skin,32
ultrasound,32
qualitative,32
rapporteur,32
experiences,32
stages,32
agriculture,32
force,31
exposed,31
option,31
lipid,31
throughout,31
constant,31
systematic,31
structures,31
farm,31
last,31
overview,31
commodities,31
prevalence,31
legal,31
problem,31
aid,31
benefit,31
cultural,31
sustainable,31
designed,31
assays,31
estimate,31
mechanical,31
fungi,31
varying,31
varied,31
additional,31
needs,31
vitamins,31
defined,31
acceptability,31
death,31
previously,31
powders,31
seven,31
leading,31
patient,31
occurred,31
derive,30
foodborne,30
mice,30
propose,30
preparation,30
home,30
bioavailability,30
underlying,30
ranged,30
relations,30
hypothesis,30
contamination,30
leadership,30
log,30
aroma,30
synthetic,30
antioxidants,30
explores,30
competent,30
controls,30
degree,30
messages,30
now,30
PPO,30
consistent,30
d,30
release,30
tools,30
metabolic,30
reports,30
assay,30
consequences,30
Both,30
view,30
lines,30
presents,30
financial,30
eggs,30
reflect,30
rats,30
fermented,30
normal,30
listed,30
microbiological,30
From,30
considerable,30
question,30
degradation,30
variables,30
TPC,30
inflammatory,30
membrane,30
account,30
acceptable,30
skills,29
inhibition,29
requirements,29
v,29
pesticides,29
costs,29
yet,29
They,29
IL,29
sequence,29
third,29
successful,29
concept,29
rural,29
insights,29
winter,29
means,29
fried,29
complete,29
take,29
roles,29
require,29
impacts,29
targeted,29
requires,29
pectin,29
fatty,29
date,29
adaptation,29
preserve,29
adolescents,29
certain,29
native,29
intended,29
examines,29
allergen,29
fed,29
implemented,29
industrial,28
recorded,28
parents,28
goals,28
associations,28
banana,28
Health,28
members,28
potatoes,28
Objective,28
Periodicals,28
decisions,28
Australia,28
opportunities,28
UV,28
limits,28
cabbage,28
mental,28
calcium,28
affecting,28
demand,28
responsible,28
Korea,28
ha,28
stored,28
emergence,28
rights,28
above,28
methodology,28
firmness,28
Three,28
assessments,28
solutions,28
questionnaire,28
phenolics,28
beans,28
authors,28
Additionally,28
largely,28
generation,28
inhibitory,28
evolution,28
physiological,28
graminearum,28
UK,28
example,27
eight,27
ii,27
published,27
conclude,27
communication,27
measure,27
predicted,27
amylase,27
heating,27
hardness,27
month,27
follow,27
practical,27
tropical,27
tree,27
directly,27
broad,27
TP,27
elements,27
PEF,27
ml,27
involving,27
cooked,27
behavioural,27
step,27
promoting,27
substances,27
setting,27
relation,27
relatively,27
reaction,27
taken,27
profiles,27
toxicological,27
basic,27
completed,27
pose,27
damage,27
frequently,27
fully,27
HPP,27
linked,27
far,27
Finally,27
longer,27
expressed,27
gain,27
issue,27
prevention,27
media,27
CD,27
remains,27
integrated,27
Hence,27
governance,27
G,27
outcome,26
partially,26
Brassica,26
grass,26
beverage,26
beef,26
recovery,26
maize,26
versus,26
settings,26
pathogenic,26
Dietary,26
atmospheric,26
removal,26
services,26
dynamics,26
sustainability,26
hosts,26
pregnancy,26
real,26
sector,26
trial,26
France,26
Some,26
argue,26
On,26
evolutionary,26
authorities,26
behaviours,26
features,26
communities,26
concern,26
Fusarium,26
training,26
discusses,26
Australian,26
males,26
stage,26
harvest,26
dehydration,26
Study,26
allowed,26
medical,26
calculated,26
recommended,26
Phytophthora,26
alone,26
predict,26
pathways,26
colors,26
past,26
optimum,26
acceptance,26
conclusion,26
prices,25
EoE,25
enriched,25
Drying,25
ozone,25
masticatory,25
duration,25
Because,25
larvae,25
HC,25
rheological,25
radical,25
procedure,25
maintaining,25
coefficient,25
image,25
driven,25
serve,25
FD,25
ways,25
disorders,25
mothers,25
sense,25
mitochondrial,25
solids,25
EMS,25
diagnostic,25
comparable,25
soup,25
regression,25
labour,25
language,25
private,25
micro,25
DON,25
subsequent,25
compound,25
AD,25
invasive,25
cities,25
Further,25
attitudes,25
panel,25
germination,25
inclusion,25
economy,25
here,25
markers,25
academic,24
motivation,24
networks,24
comparative,24
families,24
Despite,24
Experiment,24
HHP,24
valuable,24
consider,24
institutions,24
mol,24
rapid,24
ones,24
contain,24
regime,24
integration,24
despite,24
special,24
strongly,24
organisms,24
apparent,24
addressed,24
Most,24
next,24
accumulation,24
cardiovascular,24
mm,24
contribution,24
preferred,24
regional,24
infected,24
competition,24
elevated,24
abundance,24
toxic,24
conflict,24
matrix,24
exceeding,24
awareness,24
osmotic,24
soybean,24
induction,24
request,24
authority,24
worldwide,24
transport,24
valve,24
justice,24
monocytogenes,24
considering,24
cultivar,24
progress,24
causes,24
salt,24
morphology,24
semi,24
palm,24
isolation,24
stem,23
categories,23
insect,23
researchers,23
positively,23
numbers,23
producing,23
rapidly,23
transgenic,23
elimination,23
fraction,23
pods,23
analyze,23
majority,23
particle,23
firms,23
nonthermal,23
markets,23
sugars,23
slow,23
blanching,23
southern,23
goal,23
characterize,23
decades,23
w,23
cellular,23
hard,23
pigments,23
pigment,23
supporting,23
focuses,23
dust,23
rot,23
extensive,23
mostly,23
late,23
class,23
monitoring,23
USA,23
steps,23
adsorption,23
AMF,23
changed,23
pomegranate,23
sharing,23
rehydration,23
accessions,23
strategic,23
developmental,23
weed,23
broccoli,23
Since,23
infants,22
party,22
behavioral,22
HIPEF,22
therapeutic,22
secretion,22
maintained,22
delivery,22
fold,22
acetate,22
sp,22
matter,22
politics,22
digestion,22
depth,22
phytochemicals,22
causal,22
adequate,22
supplements,22
CPP,22
spray,22
meal,22
pomace,22
Mediterranean,22
contains,22
influences,22
gastrointestinal,22
complementary,22
Diet,22
respect,22
tomatoes,22
decline,22
GC,22
offers,22
cereus,22
obtain,22
own,22
introduction,22
recombinant,22
receptor,22
determination,22
ranging,22
supply,22
showing,22
managers,22
establishment,22
income,22
sites,22
contemporary,22
cohort,22
gap,22
confidence,22
visual,22
nine,22
female,22
cereal,22
perspective,22
Bacillus,22
oxygen,21
personal,21
amino,21
compare,21
tax,21
options,21
Children,21
signalling,21
enzymatic,21
productivity,21
adjusted,21
transition,21
bean,21
strength,21
apples,21
changing,21
causing,21
numerous,21
artificial,21
popular,21
conservation,21
responsibility,21
living,21
continuous,21
pulsed,21
variable,21
acute,21
shoots,21
compliance,21
barley,21
reproductive,21
itself,21
why,21
created,21
highlight,21
open,21
search,21
randomized,21
locations,21
typically,21
Adequate,21
minimum,21
Asian,21
perspectives,21
viable,21
PA,21
avoid,21
plays,21
liking,21
HR,21
cultures,21
bread,21
men,21
molecules,21
repeated,21
severity,21
PP,21
utility,21
explored,21
moderate,21
Gac,21
spent,21
l,21
morphological,21
illustrate,21
insight,21
equivalent,21
applying,21
combinations,21
simultaneously,21
nitrogen,21
welfare,21
difficult,21
intakes,21
Western,21
coating,20
generated,20
unclear,20
institutional,20
J,20
displayed,20
fast,20
reveals,20
city,20
cover,20
Mg,20
shift,20
Germany,20
internal,20
assisted,20
situation,20
Such,20
ER,20
Mexico,20
periods,20
phylogenetic,20
exist,20
regard,20
regulated,20
validated,20
OR,20
facilitate,20
establish,20
RNA,20
drinks,20
re,20
behaviors,20
act,20
films,20
peroxidase,20
Participants,20
transmission,20
describes,20
differed,20
yellow,20
formulations,20
odour,20
operating,20
stems,20
th,20
environments,20
space,20
High,20
compost,20
trends,20
depending,20
observations,20
odor,20
Data,20
instrumental,20
mineral,20
dough,20
create,20
What,20
cAMP,20
project,20
done,20
appears,20
proved,20
microorganisms,20
counts,20
recognition,20
gaps,20
pests,20
series,20
contributes,20
African,20
original,20
measurement,20
apply,20
targeting,20
investigation,20
strain,20
matrices,20
Yet,20
incentives,20
until,19
line,19
dominant,19
investment,19
western,19
demands,19
modern,19
sessions,19
ingredient,19
adverse,19
standards,19
sprite,19
allow,19
foreign,19
POD,19
capability,19
leaders,19
enable,19
taking,19
Concerns,19
off,19
memory,19
property,19
bioaccessibility,19
commercially,19
cycle,19
diagnosis,19
habitats,19
unknown,19
deletion,19
includes,19
annual,19
livestock,19
guidance,19
spread,19
toddlers,19
parts,19
spectrum,19
statistically,19
acetic,19
schools,19
typical,19
reform,19
pro,19
applicant,19
ecological,19
missing,19
swallowing,19
radiation,19
half,19
allows,19
actions,19
GSE,19
additive,19
grape,19
zinc,19
Italy,19
database,19
maintenance,19
expansion,19
Japanese,19
Many,19
genome,19
limitations,19
Daucus,19
extended,19
absence,19
organizations,19
cheese,19
effort,19
affects,19
word,19
bound,19
modeling,19
hand,19
nitrite,19
us,19
diffusivity,19
ultrasonic,19
PF,19
substrate,19
washing,19
professionals,19
nanoparticles,19
FvCP,19
GD,19
principles,19
syndrome,19
Cd,19
First,19
modification,19
sex,19
habitat,19
identity,19
waters,18
solvent,18
Union,18
reviews,18
beliefs,18
face,18
principal,18
criminal,18
category,18
engagement,18
pasteurization,18
exercise,18
mature,18
dynamic,18
crime,18
phenols,18
position,18
objectives,18
fly,18
argues,18
choices,18
differ,18
mode,18
GI,18
infrastructure,18
English,18
optimize,18
Zn,18
asthma,18
thereby,18
ADI,18
temporal,18
mole,18
belonging,18
indicative,18
exhibit,18
contaminants,18
beyond,18
brain,18
utilized,18
innovative,18
explain,18
near,18
ratios,18
Russia,18
namely,18
indicates,18
examples,18
blueberries,18
abundant,18
extensively,18
ethanol,18
citrus,18
understood,18
Bet,18
meaning,18
meals,18
corporate,18
another,18
probably,18
proposal,18
reactive,18
metal,18
nematode,18
biocontrol,18
mutants,18
themes,18
sizes,18
decreasing,18
grade,18
genotypes,18
domain,18
breeding,18
Arabidopsis,18
iii,18
negatively,18
isoforms,18
mixing,18
engineering,18
preschool,18
Missing,18
sequencing,18
place,18
origin,18
inhibited,18
kinetic,18
insulin,18
mango,18
enrichment,18
focusing,18
employed,18
just,18
egg,18
offspring,18
fit,18
requirement,18
though,18
aqueous,18
Africa,18
pod,17
densities,17
fluid,17
cycles,17
funding,17
meeting,17
coriander,17
cereals,17
plastid,17
leptin,17
Soil,17
sea,17
hormone,17
halys,17
adherence,17
identifying,17
EOs,17
improvements,17
statistical,17
thought,17
actors,17
occurring,17
always,17
Plant,17
Standard,17
intracellular,17
stakeholders,17
chemicals,17
assessing,17
section,17
snacks,17
industries,17
Directive,17
strawberries,17
Over,17
transformation,17
volatile,17
fact,17
discussion,17
fructose,17
microbiota,17
inflammation,17
collection,17
Findings,17
maternal,17
developments,17
coupled,17
advanced,17
Water,17
exotic,17
polyphenol,17
mating,17
urine,17
represent,17
healthier,17
demonstrates,17
confirm,17
immune,17
AR,17
asked,17
TAC,17
absorption,17
manufacturing,17
textural,17
ready,17
EN,17
Research,17
Application,17
met,17
accurate,17
deficiency,17
sampled,17
military,17
calyx,17
capable,17
childhood,17
biosynthesis,17
emerged,17
Act,17
emphasis,17
opportunity,17
side,17
oriented,17
faster,17
equity,17
close,17
replacement,17
lifestyle,17
antibacterial,17
reactivity,17
multi,17
appear,17
Recent,17
historical,17
naturally,17
spatial,17
IS,17
independently,17
informal,17
percentage,17
contributed,17
measurements,17
flexibility,17
steam,17
former,17
procedures,17
sleep,17
views,17
utilization,17
mastication,17
relevance,17
specifically,17
song,17
farmers,17
delayed,17
dishes,17
dependence,16
working,16
base,16
regulations,16
cake,16
formulation,16
MAP,16
detect,16
Several,16
appearance,16
carbohydrates,16
hence,16
partial,16
legislation,16
define,16
drive,16
generate,16
canned,16
silver,16
pulmonary,16
pharmaceutical,16
reduces,16
northern,16
farming,16
investigates,16
compensation,16
clearly,16
examining,16
bolus,16
semantic,16
percent,16
know,16
Understanding,16
taxa,16
East,16
diffusion,16
imaging,16
antibiotic,16
extend,16
detailed,16
slightly,16
marine,16
Implementing,16
external,16
infections,16
largest,16
monitor,16
corresponding,16
prevalent,16
ppm,16
socioeconomic,16
pulses,16
plots,16
optimization,16
adoption,16
retail,16
beet,16
inhibit,16
snack,16
event,16
contexts,16
appeared,16
substrates,16
extrusion,16
spraying,16
inoculation,16
HPLC,16
MPa,16
bowel,16
enterprises,16
poultry,16
median,16
ABA,16
Only,16
German,16
finding,16
pollen,16
interesting,16
society,16
manage,16
particles,16
seasonal,16
nor,16
challenging,16
Spalax,16
olds,16
resource,16
reward,16
barriers,16
celery,16
shared,16
exclusively,16
budget,16
OC,16
outbreaks,16
uncertainty,16
domestic,16
layer,16
abamectin,16
colonization,16
played,16
involvement,16
primarily,16
gum,16
ions,16
left,16
atmosphere,16
indices,16
quantity,16
lesions,16
FG,16
mobility,16
protective,16
incorporated,15
acidity,15
drugs,15
Of,15
randomly,15
dairy,15
right,15
triclosan,15
possibility,15
oxidation,15
transcription,15
perceptions,15
damaged,15
digestive,15
Black,15
table,15
screening,15
advantages,15
insoluble,15
therapy,15
discrimination,15
turn,15
capacities,15
tend,15
gave,15
pea,15
differentiation,15
description,15
stakeholder,15
FV,15
called,15
crude,15
cultivation,15
kinds,15
Finland,15
software,15
sampling,15
mycorrhizal,15
inform,15
receiving,15
gluten,15
already,15
recipient,15
Association,15
olive,15
ownership,15
cloud,15
consuming,15
ASD,15
desiccation,15
location,15
fundamental,15
insecticides,15
irrigation,15
avocado,15
solani,15
Fresh,15
actual,15
curves,15
import,15
ice,15
season,15
experienced,15
cultivated,15
flavour,15
linear,15
teeth,15
sediments,15
optimized,15
economically,15
easily,15
roselle,15
potassium,15
electron,15
hypochlorite,15
simultaneous,15
correlations,15
herbs,15
systemic,15
violence,15
sectional,15
Ba,15
legumes,15
infant,15
complexity,15
destructive,15
validity,15
paradigm,15
nm,15
micronutrients,15
innovation,15
service,15
surfaces,15
FA,15
crucial,15
household,15
Through,15
al,15
list,15
newly,15
grapes,15
ecosystems,15
representing,15
spices,15
organs,15
Studies,15
distributed,15
signal,15
obese,15
almost,15
salad,15
mild,15
untreated,15
lactic,15
represents,15
latter,15
CH,15
whose,15
discussions,15
America,15
subject,15
marketing,15
failed,15
impaired,15
vary,15
vision,15
cooperation,15
comparing,15
entry,15
reach,15
quantification,15
situations,15
enhancing,15
programmes,15
ethnic,15
metals,15
formed,15
analyse,15
CONCLUSIONS,15
substantial,15
trees,15
inoculated,15
feeds,14
exception,14
aphid,14
direction,14
threshold,14
crisis,14
prey,14
heated,14
protect,14
feasible,14
evolved,14
tri,14
attractive,14
employment,14
reared,14
allocation,14
exposures,14
manure,14
genus,14
fracture,14
viewed,14
outside,14
retained,14
unhealthy,14
fungus,14
frequent,14
immediately,14
EPD,14
company,14
rapeseed,14
usually,14
powerful,14
blend,14
promotion,14
pepper,14
superior,14
serious,14
CP,14
larval,14
Austria,14
resolution,14
crickets,14
assigned,14
combining,14
classified,14
export,14
surrounding,14
fig,14
wine,14
Second,14
equation,14
precipitation,14
display,14
centers,14
instant,14
Escherichia,14
affective,14
ICT,14
magnitude,14
geographical,14
movement,14
rational,14
mix,14
variability,14
ITS,14
iron,14
failure,14
quantified,14
yields,14
quantify,14
horse,14
fractions,14
bias,14
tasks,14
IBS,14
variance,14
Norway,14
object,14
alcohol,14
rise,14
entire,14
breast,14
limiting,14
down,14
words,14
Al,14
abilities,14
session,14
Also,14
DPPH,14
extension,14
leek,14
digestibility,14
Specifically,14
give,14
HS,14
colloidal,14
gel,14
Core,14
Ideas,14
classification,14
reading,14
cocoa,14
conceptual,14
modelling,14
records,14
insecticide,14
capital,14
protocol,14
prospective,14
mathematical,14
Wild,14
theories,14
too,14
birth,14
California,14
quizalofop,14
follows,14
lycopene,14
dielectric,14
AA,14
teachers,14
Four,14
Spain,14
Aim,14
viability,14
books,14
January,14
intervals,14
indirect,14
Zealand,14
likelihood,14
phenotypic,14
sucrose,14
bite,14
foliar,14
prediction,14
Aeromonas,14
habits,14
sometimes,14
images,14
observation,14
scope,14
purified,14
kiwifruit,14
technological,14
Netherlands,14
flowering,14
cellulose,14
packaged,13
initiatives,13
proposes,13
ideas,13
widespread,13
occurs,13
efficiently,13
standardized,13
GA,13
pear,13
households,13
onions,13
candidate,13
raised,13
Sensory,13
tended,13
portion,13
structured,13
defence,13
contact,13
equilibrium,13
enhancement,13
friendly,13
functioning,13
agronomic,13
Increasing,13
participated,13
deterioration,13
expressing,13
organization,13
surveys,13
broader,13
virulence,13
random,13
thinking,13
accelerated,13
forward,13
objects,13
became,13
signals,13
deficient,13
book,13
tea,13
classes,13
nucleotide,13
locally,13
lexicon,13
induce,13
FgVps,13
measuring,13
Japan,13
accounting,13
postharvest,13
Significant,13
cassava,13
protocols,13
dispersion,13
Design,13
his,13
benthamiana,13
overcome,13
lineage,13
purposes,13
online,13
guidelines,13
interval,13
pay,13
sustain,13
Asia,13
