keyword,freq_2021
pathways,37
dehydration,37
fungal,37
cold,37
compound,37
pathogens,37
antimicrobial,37
solid,36
animal,36
IR,36
flow,36
education,36
Novelty,36
RESULTS,36
vs,36
resistant,36
BACKGROUND,36
pathogen,36
reference,36
US,36
basis,36
dryer,36
beneficial,36
browning,36
damage,36
along,36
importance,36
currently,35
additional,35
proposals,35
generation,35
around,35
times,35
cultivars,35
request,35
if,35
unique,35
While,35
sweet,35
dependent,35
find,35
positively,35
ascorbic,35
resources,35
suggested,35
communities,35
primary,35
received,35
wall,35
flavonoids,35
real,34
membrane,34
statement,34
might,34
correlated,34
cm,34
d,34
prevent,34
metabolic,34
At,34
impacts,34
availability,34
suggesting,34
industries,34
vacuum,34
weeks,34
efforts,34
Hence,34
increases,34
oxidative,34
stages,34
interviews,34
immune,33
orange,33
masticatory,33
fat,33
protection,33
variables,33
harvest,33
young,33
sufficient,33
dose,33
phase,33
poor,33
designed,33
freeze,33
Background,33
cross,33
conversion,33
transcription,32
metabolism,32
G,32
starch,32
agriculture,32
white,32
extracted,32
way,32
traits,32
certain,32
Overall,32
structural,32
point,32
condition,32
least,32
coating,32
make,32
secondary,32
shows,32
Application,32
substance,32
An,32
fungi,32
carrots,32
cause,32
frequency,32
particular,32
demonstrate,32
toward,32
banana,32
questions,32
corn,31
phytochemicals,31
although,31
wheat,31
tomato,31
strain,31
pretreatments,31
meet,31
preference,31
trend,31
worldwide,31
firmness,31
leading,31
purpose,31
associations,31
milk,31
complementary,31
policies,31
difference,31
fish,31
direct,31
towards,31
nature,31
per,31
formulation,31
hr,31
therefore,31
controlled,31
adult,31
density,31
edible,31
average,30
explore,30
microorganisms,30
antioxidants,30
focused,30
achieve,30
comparison,30
pathway,30
effectiveness,30
language,30
stable,30
States,30
length,30
Most,30
Cu,30
open,30
objective,30
rather,30
chromatography,30
With,30
concluded,30
pandemic,30
isolated,30
whole,30
trials,30
program,30
daily,30
spread,30
infection,30
textural,30
widely,30
MS,30
require,30
comprehensive,30
experiments,29
infrared,29
culture,29
given,29
added,29
pulp,29
indicating,29
mediated,29
virus,29
iron,29
losses,29
confirmed,29
gel,29
maternal,29
flavor,29
metabolites,29
synthetic,29
much,29
Further,29
spectrum,29
validated,29
shown,29
Using,29
b,29
extent,29
assisted,29
genome,29
component,29
able,29
symptoms,29
heating,29
tissues,29
MRLs,29
six,29
colour,29
previously,28
Abstract,28
experiment,28
yet,28
oils,28
digestion,28
concerns,28
infants,28
percentage,28
utilized,28
integrated,28
preparation,28
contact,28
osmotic,28
females,28
challenge,28
interaction,28
insights,28
grains,28
lead,28
sites,28
contamination,28
climate,28
action,28
become,28
accumulation,28
land,28
scientific,28
analysed,28
skin,28
pattern,28
abundance,28
fatty,28
tests,28
matter,28
decision,28
recommendations,28
emerging,27
utilization,27
potentially,27
risks,27
Among,27
providing,27
doses,27
diffusion,27
ml,27
mole,27
EVs,27
standard,27
categories,27
prevalence,27
Europe,27
dairy,27
minimum,27
characterized,27
structures,27
wild,27
tool,27
animals,27
experience,27
requirements,27
gum,27
enforcement,27
lipid,27
mL,27
reviewed,27
previous,27
general,27
solutions,27
influenced,27
rapid,27
preferences,27
few,27
enriched,27
r,26
employed,26
reactions,26
Applications,26
commodities,26
implications,26
correlation,26
PEF,26
mol,26
assays,26
biochemical,26
weed,26
mixed,26
rights,26
inclusion,26
viscosity,26
having,26
peel,26
access,26
tubers,26
address,26
retention,26
pasta,26
accordance,26
Member,26
bioavailability,26
uses,26
cases,26
nanoparticles,26
juices,26
selection,26
farmers,26
K,26
disorders,26
overview,26
region,26
necessary,26
dynamic,26
place,26
degree,26
varieties,26
season,26
resource,26
linear,26
conclusion,25
chronic,25
decrease,25
nitrate,25
On,25
China,25
popular,25
achieved,25
inhibition,25
recommended,25
does,25
reaction,25
perception,25
migration,25
last,25
obtain,25
promote,25
aims,25
little,25
crucial,25
contribute,25
activation,25
mothers,25
modeling,25
tolerance,25
w,25
germination,25
vitamins,25
sustainability,25
They,25
leaf,25
remains,25
offer,25
firms,25
native,25
IL,24
morphological,24
maintenance,24
larger,24
km,24
economy,24
release,24
Additionally,24
conservation,24
complete,24
transport,24
improvement,24
acceptability,24
liking,24
V,24
managers,24
postharvest,24
biosynthesis,24
distinct,24
gluten,24
layer,24
promoting,24
accuracy,24
successfully,24
supplementation,24
II,24
effectively,24
Also,24
intensity,24
science,24
derive,24
Many,24
drugs,24
estimated,24
issues,24
acceptance,24
concept,24
successful,24
researchers,23
initial,23
engagement,23
rural,23
Adequate,23
identification,23
pulsed,23
ways,23
questionnaire,23
mutant,23
vocabulary,23
th,23
pesticides,23
grown,23
plantarum,23
survival,23
chain,23
gas,23
broad,23
toxicity,23
institutional,23
freezing,23
pomace,23
history,23
discuss,23
led,23
environments,23
severe,23
examines,23
LOQ,23
absorption,23
nonthermal,23
reporting,23
ingredient,23
enzymatic,23
problems,23
recently,23
expected,23
oxidation,23
off,23
sensitivity,23
qualitative,23
site,23
optimized,23
parents,23
excellent,23
elements,23
fed,23
great,23
Plant,23
More,23
coefficient,23
potassium,23
chlorophyll,22
transformation,22
supporting,22
incentives,22
causing,22
pepper,22
must,22
members,22
beverage,22
introduced,22
word,22
Two,22
removal,22
survey,22
nematode,22
task,22
networks,22
inflammation,22
describe,22
described,22
families,22
specifically,22
amino,22
maintaining,22
decisions,22
consider,22
household,22
diverse,22
habitat,22
fecal,22
generally,22
Zn,22
snacks,22
explored,22
expressed,22
additives,22
manufacturing,22
binding,22
healthcare,22
therapeutic,22
spectroscopy,22
dominant,22
since,22
awareness,22
regression,22
full,22
items,22
CONCLUSION,22
Chinese,22
therapy,22
underlying,21
UV,21
cucumber,21
egg,21
delivery,21
ppm,21
procedures,21
highlight,21
sodium,21
chips,21
apples,21
third,21
capture,21
variable,21
together,21
powders,21
subjected,21
perceived,21
oxygen,21
considering,21
date,21
fluid,21
elevated,21
semi,21
exposed,21
gain,21
shear,21
Cd,21
longer,21
biofilm,21
far,21
sensing,21
problem,21
schools,21
ethylene,21
One,21
liver,21
serve,21
network,21
transition,21
methodology,21
preferred,21
internal,21
contrast,21
taken,21
South,21
living,21
series,21
optimum,21
minerals,21
producing,21
proved,21
normative,21
ecological,21
guidance,21
incorporation,21
similarity,21
bone,21
contribution,21
Conclusion,21
quantification,21
law,21
account,21
mortality,21
radiation,21
unlikely,21
acute,21
near,20
FD,20
recorded,20
assay,20
agent,20
benefit,20
adverse,20
parts,20
wastewater,20
pesticide,20
graminearum,20
humidity,20
modify,20
kJ,20
sugars,20
cycle,20
duration,20
signaling,20
pretreated,20
rheological,20
predicted,20
evolution,20
intakes,20
meal,20
blood,20
relationships,20
acne,20
formulations,20
training,20
scores,20
original,20
thin,20
maize,20
competent,20
helps,20
reproductive,20
income,20
spectrometry,20
argue,20
directly,20
markets,20
films,20
ensure,20
linguistic,20
Data,20
film,20
past,20
authority,20
simple,20
final,20
advantages,20
foodborne,20
governance,20
showing,20
productivity,20
molecules,20
electronic,20
consistent,20
characterization,19
occurrence,19
supply,19
setting,19
ethanol,19
trial,19
High,19
remain,19
flower,19
guidelines,19
consistency,19
allergy,19
tools,19
concentrated,19
dye,19
requires,19
untreated,19
innovative,19
quantitative,19
vital,19
U,19
financial,19
matrix,19
subsequent,19
PL,19
sexual,19
lycopene,19
virulence,19
trends,19
hardness,19
depth,19
uptake,19
matrices,19
pests,19
origin,19
fold,19
emergence,19
calcium,19
naturally,19
contain,19
services,19
According,19
Total,19
pectic,19
citrus,19
Se,19
eight,19
devices,19
calculated,19
reports,19
category,19
physiological,19
enhancing,19
supported,19
constant,19
yields,19
limitations,19
inhibitory,19
organisms,19
image,19
citric,19
testing,19
Drying,19
optimization,19
RS,19
GBS,19
tomatoes,19
infections,19
theory,19
parent,19
TPC,19
sensitive,19
fundamental,19
concerning,19
simulation,19
mixture,19
recovery,18
crude,18
ranging,18
close,18
operations,18
published,18
features,18
usually,18
classification,18
soft,18
DPPH,18
objectives,18
mechanical,18
varying,18
X,18
changing,18
kinetic,18
Since,18
frequently,18
manner,18
assessments,18
propose,18
closely,18
amounts,18
By,18
teachers,18
pea,18
side,18
yellow,18
engineering,18
measure,18
generate,18
peeling,18
involving,18
Three,18
salt,18
error,18
occur,18
operation,18
contained,18
systematic,18
solvent,18
pathogenic,18
step,18
Both,18
muscle,18
mode,18
inhibiting,18
honey,18
articles,18
above,18
strength,18
Covid,18
friendly,18
example,18
RNA,18
terrestrial,18
face,18
adsorption,18
progression,18
CFU,18
base,18
trade,18
means,18
Escherichia,18
shoot,18
plays,18
regulating,18
dynamics,18
complexity,18
regulated,18
fried,18
volatile,18
pet,18
commonly,18
reactive,18
offers,18
OR,18
discusses,18
fully,18
electric,18
fast,18
restoration,18
baseline,18
causes,18
UK,18
New,18
median,18
strongly,18
fitted,17
gaps,17
country,17
equations,17
special,17
electron,17
soils,17
MPs,17
reproduction,17
affects,17
protected,17
late,17
GzmetE,17
investigation,17
asthma,17
micronutrients,17
Fusarium,17
zinc,17
goal,17
collection,17
Arabidopsis,17
behavioural,17
regulator,17
Despite,17
apparent,17
controls,17
security,17
Health,17
own,17
programme,17
unclear,17
relatively,17
GF,17
AG,17
compare,17
perspective,17
progress,17
encapsulation,17
choices,17
central,17
TF,17
makes,17
property,17
pigments,17
vivo,17
home,17
appearance,17
solids,17
create,17
influencing,17
advanced,17
commercially,17
addressed,17
viral,17
points,17
clustering,17
costs,17
superior,17
artificial,17
diabetes,17
scavenging,17
standards,17
visual,17
Study,17
trait,17
applicant,17
v,17
patient,17
Australian,17
sampling,17
user,17
media,17
investigates,17
ALV,17
responsible,17
NMR,17
agro,17
wastes,17
mango,17
relation,17
profiles,17
dehydrated,17
valuable,17
gourd,17
flowering,17
sequencing,17
spoilage,17
remained,16
events,16
nm,16
gelatin,16
clear,16
concern,16
operating,16
except,16
English,16
incorporated,16
negatively,16
coupled,16
saliva,16
companies,16
highlights,16
upon,16
workers,16
opportunities,16
lines,16
spp,16
When,16
imaging,16
drug,16
reach,16
enable,16
infant,16
released,16
external,16
metal,16
settings,16
sequences,16
demonstrates,16
completed,16
formed,16
leafy,16
feces,16
peak,16
decades,16
thickness,16
gastrointestinal,16
toxic,16
line,16
wax,16
polysaccharide,16
multi,16
seven,16
United,16
changed,16
MAP,16
others,16
sprite,16
ionone,16
ecosystem,16
Research,16
humans,16
sensorial,16
bio,16
acceptable,16
communication,16
yeast,16
brown,16
stored,16
heavy,16
ACN,16
prior,16
adjusted,16
Union,16
cycles,16
dishes,16
influences,16
theoretical,16
reductions,16
plan,16
female,16
livestock,16
nitrogen,16
polyphenol,16
disorder,16
synthesized,16
nuclear,16
explores,16
snack,16
sex,16
difficult,16
c,16
domestic,16
continuous,16
acidity,16
diffusivity,16
reveal,16
cotton,16
immobilized,16
DNA,16
government,15
enrichment,15
habits,15
threat,15
remote,15
estimate,15
conclusions,15
formulated,15
success,15
criteria,15
occlusal,15
majority,15
technological,15
spatial,15
diagnosis,15
Such,15
IC,15
innovation,15
analyze,15
bed,15
additive,15
inoculation,15
experiences,15
sprites,15
Lactobacillus,15
Australia,15
predict,15
FV,15
practical,15
pollen,15
structured,15
detailed,15
indicative,15
critically,15
concepts,15
rot,15
panel,15
intended,15
dental,15
cereals,15
working,15
largely,15
maintain,15
driven,15
cumulative,15
autism,15
Several,15
position,15
birth,15
displayed,15
limiting,15
primarily,15
welfare,15
morphology,15
DM,15
extend,15
evaluating,15
flexible,15
input,15
summarizes,15
infectious,15
targets,15
programmes,15
objects,15
relations,15
insight,15
ecosystems,15
political,15
manage,15
incidence,15
laboratory,15
vaccine,15
ground,15
kiwi,15
sucrose,15
coatings,15
international,15
beet,15
combinations,15
households,15
business,15
exhibit,15
question,15
partial,15
respiration,15
relaxation,15
investment,15
challenging,15
administered,15
occurred,15
ranged,15
probiotics,15
phylogenetic,15
PCR,15
altered,15
obesity,15
polysaccharides,15
always,15
polymers,15
fit,15
During,15
independent,15
allows,15
implemented,15
sequence,15
basic,15
quantity,15
consuming,15
corresponding,15
monitor,14
statistically,14
increasingly,14
act,14
aereus,14
African,14
pectins,14
olive,14
establishment,14
maintained,14
radical,14
desirable,14
fungus,14
chicken,14
onset,14
Africa,14
HHP,14
literacy,14
perceptions,14
intermediate,14
handling,14
technical,14
professionals,14
contributing,14
grade,14
purple,14
import,14
cultivated,14
periods,14
focuses,14
unknown,14
spinach,14
plum,14
demands,14
depending,14
CGA,14
CP,14
representing,14
mice,14
sector,14
HPP,14
follow,14
mathematical,14
characterize,14
soup,14
particles,14
extensively,14
amplitude,14
shape,14
ripening,14
encourage,14
encapsulated,14
regular,14
transparency,14
correction,14
inform,14
skills,14
older,14
lactic,14
hybrid,14
LF,14
century,14
luteolin,14
Salmonella,14
meals,14
genera,14
solubility,14
extensive,14
allow,14
hypoxia,14
double,14
attributed,14
issue,14
J,14
etc,14
sectional,14
behavioral,14
images,14
garden,14
latter,14
respiratory,14
reading,14
Besides,14
sensors,14
nine,14
understood,14
phytoplasma,14
medium,14
depends,14
blanching,14
Phytophthora,14
validation,14
planning,14
barriers,14
screening,14
defense,14
chewing,14
describes,14
mm,14
antibiotic,14
steam,14
object,14
taking,14
accurate,14
faster,14
susceptible,14
though,14
evaluations,14
FgPMA,14
cherry,14
telomere,14
genetically,14
met,14
optimize,14
modulus,14
identity,14
habitats,14
biodegradable,14
adoption,14
PFAS,14
foraging,14
soybean,14
namely,14
mostly,14
supports,14
firm,14
simulated,14
blight,14
week,14
movement,13
juveniles,13
micro,13
direction,13
protective,13
glyphosate,13
flowers,13
isolation,13
arsenic,13
list,13
CONCLUSIONS,13
resonance,13
CE,13
perishable,13
peer,13
administration,13
distributed,13
RH,13
decreasing,13
SEM,13
conclude,13
RSM,13
just,13
cooked,13
empirical,13
aroma,13
colorants,13
gained,13
PM,13
lung,13
balance,13
sun,13
classified,13
decay,13
nuts,13
shift,13
preserved,13
ultrasonication,13
aging,13
nitrite,13
residents,13
considerable,13
recovered,13
death,13
pomegranate,13
tumor,13
volume,13
option,13
proportions,13
city,13
bread,13
bias,13
integration,13
extended,13
reduces,13
carbohydrates,13
correlations,13
soaking,13
capable,13
Due,13
vary,13
viability,13
irregular,13
flavonoid,13
lignin,13
alone,13
evolutionary,13
reliable,13
controlling,13
programs,13
pasteurization,13
slow,13
hydrogen,13
improvements,13
typical,13
interests,13
metals,13
possibility,13
millets,13
comparative,13
linked,13
fibre,13
inhibited,13
assessing,13
targeted,13
phenolics,13
differ,13
minimal,13
defined,13
North,13
approximately,13
sectors,13
promotion,13
below,13
vegetative,13
square,13
counts,13
Studies,13
WP,13
aeruginosa,13
Dietary,13
surveys,13
semantic,13
sea,13
shapes,13
eat,13
compliance,13
ones,13
alternatives,13
ash,13
facilitate,13
head,13
FW,13
asked,13
rhinos,13
Findings,13
class,13
transform,13
flexneri,13
ROS,13
orientation,13
representations,13
Act,13
generated,13
Of,12
acquired,12
medical,12
diagnosed,12
despite,12
states,12
magnetic,12
behaviors,12
systemic,12
methane,12
canteen,12
severity,12
Plants,12
half,12
plums,12
mitigation,12
scanning,12
outcome,12
partially,12
occupational,12
reached,12
Analysis,12
decreases,12
eggs,12
antifungal,12
apply,12
proportion,12
thresholds,12
DON,12
price,12
glucose,12
versus,12
hosts,12
Low,12
ii,12
southern,12
numbers,12
project,12
dough,12
modification,12
located,12
avoid,12
aid,12
pregnancy,12
adsorbents,12
scheme,12
feasible,12
abundant,12
inoculated,12
bodies,12
turn,12
drinking,12
paediatric,12
Leu,12
peach,12
Islamist,12
advantage,12
cognitive,12
EO,12
Coffea,12
explained,12
derivatives,12
regeneration,12
inhibit,12
State,12
comparing,12
prevention,12
malnutrition,12
reserved,12
copyright,12
summary,12
prevalent,12
Sensory,12
cereal,12
TAM,12
words,12
childhood,12
tea,12
ZT,12
gap,12
lettuce,12
stem,12
Herein,12
discharge,12
pulse,12
Some,12
regarded,12
methyl,12
compositions,12
odds,12
nondairy,12
oxidase,12
almost,12
behaviours,12
peroxidase,12
seasonal,12
ultrasonic,12
practitioners,12
Asia,12
bananas,12
substantial,12
inorganic,12
adherence,12
approval,12
take,12
guide,12
dual,12
composting,12
principal,12
Box,12
phytochemical,12
male,12
investors,12
proper,12
diabetic,12
leads,12
greatest,12
furan,12
kidney,12
represent,12
var,12
electrode,12
item,12
peers,12
finding,12
share,12
ClO,12
sizes,12
normal,12
separation,11
Healthy,11
saline,11
socio,11
steps,11
feasibility,11
effort,11
Drawing,11
allergen,11
ready,11
microbiological,11
Fourier,11
peppers,11
targeting,11
CA,11
actors,11
faecal,11
But,11
allowed,11
mutton,11
thinking,11
sleep,11
Diet,11
chilling,11
ozone,11
interviewed,11
Subsequently,11
superoxide,11
employees,11
service,11
simultaneous,11
underground,11
From,11
NSC,11
carota,11
northern,11
freedom,11
traps,11
stimulated,11
CLPC,11
typically,11
Fresh,11
syndrome,11
exploration,11
possibly,11
serious,11
marked,11
East,11
induction,11
Changes,11
prediction,11
exergy,11
summarized,11
beetroot,11
evident,11
ideal,11
dimensional,11
harmful,11
antibacterial,11
confirm,11
First,11
PP,11
illustrate,11
placed,11
Science,11
frozen,11
updated,11
highlighted,11
lactate,11
grassland,11
viable,11
injury,11
old,11
existence,11
AN,11
supplements,11
microscopy,11
entry,11
protect,11
scientists,11
MRI,11
HPLC,11
usage,11
shrinkage,11
organizations,11
particle,11
retained,11
isolate,11
genotypes,11
rat,11
decontamination,11
aspect,11
melt,11
Its,11
foreign,11
medicinal,11
infected,11
writing,11
tannins,11
building,11
provision,11
chinensis,11
projects,11
represented,11
randomized,11
serum,11
predominantly,11
substrates,11
Objective,11
tasks,11
spectra,11
considerations,11
FTIR,11
advances,11
whose,11
eco,11
variability,11
rise,11
conceptual,11
substrate,11
output,11
scope,11
nematodes,11
sub,11
evaporation,11
improves,11
organization,11
pear,11
cyanidin,11
interval,11
beans,11
identifying,11
resilience,11
coding,11
done,11
adequate,11
legumes,11
grow,11
CSP,11
cardiovascular,11
fabrication,11
easily,11
drink,11
determining,11
visible,11
psychological,11
vesicles,11
limits,11
organs,11
lipids,11
respect,11
recall,11
fluorescence,11
Shigella,11
landscape,11
choice,11
employment,11
predicting,11
widespread,11
scenario,11
refugees,11
avulsion,11
robust,11
Indian,11
clearly,11
commodity,11
establish,11
GAE,11
larvae,11
NIV,11
shaped,11
genomic,11
cellulose,11
activated,11
procedure,11
hand,11
ultra,11
expertise,11
FgNTH,11
resolution,11
cleavage,11
fraction,11
dataset,11
crayfish,11
unit,11
algorithm,11
pumpkin,11
sedentary,11
bearing,11
gender,11
participated,11
bowel,11
PDENs,11
integrity,11
hospital,11
NaCl,11
cereus,11
official,11
qualities,11
photosynthetic,11
mild,11
parasitoids,11
vaccines,11
markers,11
indicates,11
CPEF,11
tuber,11
contributed,11
differentiation,11
forms,11
deep,11
failure,10
astaxanthin,10
classroom,10
branched,10
EHD,10
folds,10
attracted,10
neural,10
tertiary,10
intense,10
cholesterol,10
AIJD,10
earlier,10
indicators,10
shalgam,10
thaliana,10
compatible,10
includes,10
Participants,10
consume,10
discussion,10
abstract,10
measurements,10
okra,10
independently,10
phenols,10
Quality,10
reveals,10
Future,10
consequences,10
GCDs,10
organ,10
zero,10
space,10
society,10
represents,10
statistical,10
prepare,10
obtaining,10
oxide,10
delivered,10
quantified,10
bioactivity,10
stakeholder,10
carp,10
RUTF,10
inducing,10
adding,10
ions,10
SrI,10
potent,10
stakeholders,10
blends,10
confidence,10
trees,10
galls,10
themselves,10
cellular,10
inside,10
pollution,10
farming,10
intensive,10
coronavirus,10
EM,10
constituents,10
aqueous,10
SLPC,10
comparable,10
immunity,10
closed,10
SVDD,10
forest,10
emphasis,10
deficiency,10
composed,10
apoptosis,10
RE,10
developmental,10
occurs,10
pharmacological,10
MPa,10
chemicals,10
ANN,10
cluster,10
chains,10
impacted,10
later,10
opportunity,10
PCA,10
determination,10
likelihood,10
garlic,10
smooth,10
DW,10
apoptotic,10
WSP,10
noted,10
allowing,10
insects,10
nanomaterials,10
steaming,10
CTLV,10
possessed,10
moderate,10
emerged,10
simultaneously,10
cue,10
shared,10
uncertainty,10
experienced,10
Raman,10
Daucus,10
fortified,10
database,10
lifestyle,10
search,10
instead,10
element,10
ensuring,10
